"page_num","page","links","abc","brand","name","price","rating","number_of_rating","size1","size2","size3","oldname","size","othersize1","othersize2","othersize3","biggestsize","dollarvalue","perml","per30ml"
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/facegym/hydro-bound-hyaluronic-acid-niacinamide-serum-V-058348/?cgpath=skincare-serums",9,"FaceGym","hydro-bound hyaluronic acid + niacinamide serum","$63.00 - $126.00","4.8","(8 reviews)","30ml ","15ml ",NA,"Hydro-Bound Hyaluronic Acid + Niacinamide Serum",0,30,15,0,30,126,4.2,126
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/chantecaille/vital-essence-I-008124/?cgpath=skincare-serums",9,"Chantecaille","vital essence 50ml","$212.00","4.7","(193 reviews)",NA,NA,NA,"Vital Essence 50ml",50,0,0,0,50,212,4.24,127.2
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/la-mer/the-hydrating-infused-emulsion-V-050598/?cgpath=skincare-serums",9,"LA MER","the hydrating infused emulsion","$235.00 - $530.00","5.0","(1 reviews)","50ml ","125ml ",NA,"The Hydrating Infused Emulsion",0,50,125,0,125,530,4.24,127.2
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-dennis-gross/c-collagen-brighten-firm-vitamin-c-serum-I-026826/?cgpath=skincare-serums",9,"Dr. Dennis Gross","c+ collagen brighten + firm vitamin c serum 30ml","$129.00","4.2","(147 reviews)",NA,NA,NA,"C+ Collagen Brighten + Firm Vitamin C Serum 30ml",30,0,0,0,30,129,4.3,129
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/kate-somerville/mega-a-skin-transforming-serum-I-066902/?cgpath=skincare-serums",9,"Kate Somerville","mega-a skin transforming serum 30ml","$129.00","0","(Write a review)",NA,NA,NA,"Mega-A Skin Transforming Serum 30ml",30,0,0,0,30,129,4.3,129
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/kate-somerville/hydrakate-recharging-hydration-serum-I-057785/?cgpath=skincare-serums",9,"Kate Somerville","hydrakate recharging hydration serum 30ml","$129.00","5.0","(3 reviews)",NA,NA,NA,"HydraKate Recharging Hydration Serum 30ml",30,0,0,0,30,129,4.3,129
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/lancome/clarifique-clarifying-serum-50ml-V-058163/?cgpath=skincare-serums",9,"Lancome","clarifique clarifying serum 50ml","$169.00 - $218.00","5.0","(2 reviews)","30ml ","50ml ",NA,"Clarifique Clarifying Serum 50ml",50,30,50,0,50,218,4.36,130.8
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/sodashi/serum-no21-I-069280/?cgpath=skincare-serums",9,"Sodashi","serum no.21 30ml","$131.00","0","(Write a review)",NA,NA,NA,"Serum No.21 30ml",30,0,0,0,30,131,4.36666666666667,131
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/ren-clean-skincare/bio-retinoid-youth-serum-V-052377/?cgpath=skincare-serums",9,"REN Clean Skincare","bio retinoid™ youth serum 30ml","$134.00","3.9","(7 reviews)","30ml ","1 ","2 ","Bio Retinoid™ Youth Serum 30ML",30,30,0,0,30,134,4.46666666666667,134
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/verso/super-c-serum-10ml-I-064574/?cgpath=skincare-serums",9,"VERSO","super c serum","$45.00","5.0","(2 reviews)","10ml ",NA,NA,"Super C Serum",0,10,0,0,10,45,4.5,135
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/yves-saint-laurent/pure-shots-lines-away-serum-V-813179/?cgpath=skincare-serums",9,"Yves Saint Laurent","pure shots lines away serum 30ml","$135.00","4.9","(20 reviews)","30ml ","1 ","2 ","Pure Shots Lines Away Serum 30ml",30,30,0,0,30,135,4.5,135
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/yves-saint-laurent/pure-shots-light-up-serum-V-852788/?cgpath=skincare-serums",9,"Yves Saint Laurent","pure shots light up serum 30ml","$135.00","4.9","(11 reviews)","30ml ","1 ","2 ","Pure Shots Light Up Serum 30ml",30,30,0,0,30,135,4.5,135
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/drunk-elephant/protini-powerpeptide-resurf-serum-I-058405/?cgpath=skincare-serums",9,"Drunk Elephant","protini™ powerpeptide resurf serum 30ml","$136.00","4.5","(26 reviews)",NA,NA,NA,"Protini™ Powerpeptide Resurf Serum 30ml",30,0,0,0,30,136,4.53333333333333,136
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/juice-beauty/stem-cellular-anti-wrinkle-booster-serum-I-035482/?cgpath=skincare-serums",9,"Juice Beauty","stem cellular anti-wrinkle booster serum 30ml","$137.00","5.0","(2 reviews)",NA,NA,NA,"Stem Cellular Anti-Wrinkle Booster Serum 30ml",30,0,0,0,30,137,4.56666666666667,137
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/goldfaden-md/radical-difference-I-021949/?cgpath=skincare-serums",6,"Goldfaden MD","radical difference 30ml","$137.00","4.3","(7 reviews)","0 ",NA,NA,"Radical Difference 30ml",30,0,0,0,30,137,4.56666666666667,137
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/allies-of-skin/multi-hyaluronic-antioxidant-hydration-serum-I-059512/?cgpath=skincare-serums",9,"Allies of Skin","multi hyaluronic antioxidant hydration serum 30ml","$139.00","4.8","(98 reviews)",NA,NA,NA,"Multi Hyaluronic Antioxidant Hydration Serum 30ml",30,0,0,0,30,139,4.63333333333333,139
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/perricone-md/vitamin-c-ester-ccc-ferulic-brightening-complex-20-V-814605/?cgpath=skincare-serums",9,"Perricone MD","vitamin c ester ccc + ferulic brightening complex 20%","$65.00 - $274.00","4.4","(506 reviews)","59ml ","1 ","2 ","Vitamin C Ester CCC + Ferulic Brightening Complex 20%",0,59,0,0,59,274,4.64406779661017,139.322033898305
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-dennis-gross/vitamin-c-lactic-15-vitamin-c-firm-bright-serum-I-056308/?cgpath=skincare-serums",9,"Dr. Dennis Gross","vitamin c+lactic 15% vitamin c firm & bright serum 30ml","$141.00","4.3","(112 reviews)",NA,NA,NA,"Vitamin C+Lactic 15% Vitamin C Firm & Bright Serum 30ml",30,0,0,0,30,141,4.7,141
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/cosmetics-27/pure-27-I-045381/?cgpath=skincare-serums",9,"Cosmetics 27","pure 27 30ml","$141.00","4.4","(16 reviews)",NA,NA,NA,"Pure 27 30ml",30,0,0,0,30,141,4.7,141
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/darphin/ideal-resource-serum-I-022272/?cgpath=skincare-serums",9,"Darphin","ideal resource serum 30ml","$141.00","5.0","(4 reviews)",NA,NA,NA,"Ideal Resource Serum 30ml",30,0,0,0,30,141,4.7,141
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/dermalogica/retinol-clearing-oil-I-042274/?cgpath=skincare-serums",9,"Dermalogica","retinol clearing oil 30ml","$142.00","4.5","(28 reviews)",NA,NA,NA,"Retinol Clearing Oil 30ml",30,0,0,0,30,142,4.73333333333333,142
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/herbario/moisturising-serum-no2-I-039163/?cgpath=skincare-serums",9,"Herbario","moisturising serum no.2 20ml","$95.00","5.0","(3 reviews)",NA,NA,NA,"Moisturising Serum No.2 20ml",20,0,0,0,20,95,4.75,142.5
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/herbario/moisturising-regenerative-serum-I-039162/?cgpath=skincare-serums",9,"Herbario","moisturising regenerative serum 20ml","$95.00","4.8","(4 reviews)",NA,NA,NA,"Moisturising Regenerative Serum 20ml",20,0,0,0,20,95,4.75,142.5
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/apotcare/hyalu-repair-deep-hydration-serum-I-027899/?cgpath=skincare-serums",9,"APOTCARE","hyalu repair - deep hydration serum 30ml","$143.00","4.8","(62 reviews)",NA,NA,NA,"HYALU REPAIR - Deep Hydration Serum 30ml",30,0,0,0,30,143,4.76666666666667,143
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/chantecaille/retinol-intense-plus-I-021341/?cgpath=skincare-serums",6,"Chantecaille","retinol intense plus 50ml","$241.00","4.3","(16 reviews)","0 ",NA,NA,"Retinol Intense Plus 50ml",50,0,0,0,50,241,4.82,144.6
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-barbara-sturm/microbiotic-hydrating-blemish-control-ha-serum-I-063795/?cgpath=skincare-serums",9,"Dr. Barbara Sturm","microbiotic hydrating blemish control ha serum 30ml","$145.00","4.8","(228 reviews)",NA,NA,NA,"Microbiotic Hydrating Blemish Control HA Serum 30ml",30,0,0,0,30,145,4.83333333333333,145
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/emma-lewisham/supernatural-vitale-face-elixir-V-061495/?cgpath=skincare-serums",9,"Emma Lewisham","supernatural vitale face elixir","$136.00 - $146.00","4.5","(118 reviews)","30ml ","refill ",NA,"Supernatural Vitale Face Elixir",0,30,0,0,30,146,4.86666666666667,146
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/tatcha/the-dewy-serum-I-047283/?cgpath=skincare-serums",9,"Tatcha","the dewy serum 30ml","$146.00","4.7","(103 reviews)",NA,NA,NA,"The Dewy Serum 30ml",30,0,0,0,30,146,4.86666666666667,146
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/tatcha/violet-c-brightening-serum-I-035433/?cgpath=skincare-serums",9,"Tatcha","violet c brightening serum 30ml","$146.00","4.5","(1230 reviews)",NA,NA,NA,"Violet C Brightening Serum 30ml",30,0,0,0,30,146,4.86666666666667,146
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/goldfaden-md/brightening-elixir-I-025741/?cgpath=skincare-serums",9,"Goldfaden MD","brightening elixir 30ml","$146.00","4.9","(16 reviews)",NA,NA,NA,"Brightening Elixir 30ml",30,0,0,0,30,146,4.86666666666667,146
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/estee-lauder/perfectionist-pro-intense-brightening-essence-ampoules-I-066099/?cgpath=skincare-serums",9,"Estée Lauder","perfectionist pro intense brightening essence ampoules 40ml","$195.00","0","(Write a review)",NA,NA,NA,"Perfectionist Pro Intense Brightening Essence Ampoules 40ml",40,0,0,0,40,195,4.875,146.25
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/sunday-riley/luna-sleeping-night-oil-V-849390/?cgpath=skincare-serums",9,"Sunday Riley","luna sleeping night oil","$91.00 - $174.00","4.5","(58 reviews)","15ml ","35ml ",NA,"Luna Sleeping Night Oil",0,15,35,0,35,174,4.97142857142857,149.142857142857
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/shiseido/vital-perfection-liftdefine-radiance-serum-I-048849/?cgpath=skincare-serums",9,"Shiseido","vital perfection liftdefine radiance serum 40ml","$199.00","4.8","(5 reviews)",NA,NA,NA,"Vital Perfection LiftDefine Radiance Serum 40ml",40,0,0,0,40,199,4.975,149.25
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/emma-lewisham/skin-reset-serum-V-057706/?cgpath=skincare-serums",9,"Emma Lewisham","skin reset serum","$50.00 - $150.00","4.2","(159 reviews)","refill ","10ml ","30ml ","Skin Reset Serum",0,0,10,30,30,150,5,150
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/dermalogica/dynamic-skin-retinol-serum-I-060244/?cgpath=skincare-serums",9,"Dermalogica","dynamic skin retinol serum 30ml","$152.00","3.0","(1 reviews)",NA,NA,NA,"Dynamic Skin Retinol Serum 30ml",30,0,0,0,30,152,5.06666666666667,152
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/dermalogica/biolumin-c-serum-V-851553/?cgpath=skincare-serums",9,"Dermalogica","biolumin-c serum 30ml","$152.00","4.6","(20 reviews)","30ml ","1 ","2 ","Biolumin-C Serum 30ml",30,30,0,0,30,152,5.06666666666667,152
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/dermalogica/biolumin-c-serum-30ml-I-032498/?cgpath=skincare-serums",9,"Dermalogica","biolumin-c serum 30ml","$152.00","4.6","(20 reviews)","30ml ","1 ","2 ","Biolumin-C Serum 30ml",30,30,0,0,30,152,5.06666666666667,152
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/dermalogica/pro-collagen-banking-serum-I-066422/?cgpath=skincare-serums",9,"Dermalogica","pro-collagen banking serum 30ml","$152.00","0","(Write a review)",NA,NA,NA,"Pro-Collagen Banking Serum 30ml",30,0,0,0,30,152,5.06666666666667,152
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/verso/hydration-serum-V-811653/?cgpath=skincare-serums",9,"VERSO","hydration serum","$42.00 - $158.00","3.7","(3 reviews)","30ml ","10ml ",NA,"Hydration Serum",0,30,10,0,30,158,5.26666666666667,158
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/verso/clarifying-gel-I-056551/?cgpath=skincare-serums",9,"VERSO","clarifying gel 30ml","$158.00","5.0","(2 reviews)",NA,NA,NA,"Clarifying Gel 30ml",30,0,0,0,30,158,5.26666666666667,158
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/beautybio/the-nightly-retinol-peptide-repair-serum-I-045428/?cgpath=skincare-serums",9,"BeautyBio","the nightly retinol + peptide repair serum 30ml","$158.00","5.0","(1 reviews)",NA,NA,NA,"The Nightly Retinol + Peptide Repair Serum 30ml",30,0,0,0,30,158,5.26666666666667,158
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/dermalogica/powerbright-dark-spot-serum-I-048645/?cgpath=skincare-serums",9,"Dermalogica","powerbright dark spot serum 30ml","$159.00","4.4","(170 reviews)",NA,NA,NA,"PowerBright Dark Spot Serum 30ml",30,0,0,0,30,159,5.3,159
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/by-terry/hyaluronic-global-serum-30ml-I-059159/?cgpath=skincare-serums",9,"By Terry","hyaluronic global serum 30ml 30ml","$162.00","4.8","(4 reviews)",NA,NA,NA,"Hyaluronic Global Serum 30ml 30ml",30,0,0,0,30,162,5.4,162
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/kate-somerville/delikate-recovery-serum-I-043055/?cgpath=skincare-serums",9,"Kate Somerville","delikate® recovery serum 30ml","$163.00","4.8","(94 reviews)",NA,NA,NA,"DeliKate® Recovery Serum 30ml",30,0,0,0,30,163,5.43333333333333,163
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/goop/goopglow-dark-spot-overnight-milk-I-056303/?cgpath=skincare-serums",9,"GOOP","goopglow dark spot overnight milk 30ml","$163.00","5.0","(1 reviews)",NA,NA,NA,"GOOPGLOW Dark Spot Overnight Milk 30ML",30,0,0,0,30,163,5.43333333333333,163
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/kate-somerville/kx-active-concentrates-squalane-hyaluronic-serum-I-049392/?cgpath=skincare-serums",6,"Kate Somerville","kx active concentrates squalane + hyaluronic serum 30ml","$163.00","5.0","(7 reviews)","0 ",NA,NA,"Kx Active Concentrates Squalane + Hyaluronic Serum 30ml",30,0,0,0,30,163,5.43333333333333,163
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/kate-somerville/kateceuticals-resurfacing-overnight-peel-I-048652/?cgpath=skincare-serums",6,"Kate Somerville","kateceuticals™ resurfacing overnight peel 30ml","$163.00","4.8","(6 reviews)","0 ",NA,NA,"KateCeuticals™ Resurfacing Overnight Peel 30ml",30,0,0,0,30,163,5.43333333333333,163
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/darphin/dual-rejuvenating-micro-serum-I-064191/?cgpath=skincare-serums",9,"Darphin","dual rejuvenating micro-serum 30ml","$164.00","0","(Write a review)",NA,NA,NA,"Dual Rejuvenating Micro-Serum 30ml",30,0,0,0,30,164,5.46666666666667,164
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/allies-of-skin/20-vitamin-c-brighten-firm-serum-V-059509/?cgpath=skincare-serums",9,"Allies of Skin","20% vitamin c brighten + firm serum","$55.00 - $168.00","4.4","(85 reviews)","30ml ","3.8 g ",NA,"20% Vitamin C Brighten + Firm Serum",0,30,0,0,30,168,5.6,168
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/facegym/youth-reformer-firming-vitamin-c-oil-serum-V-058349/?cgpath=skincare-serums",9,"FaceGym","youth reformer firming vitamin c oil serum","$84.00 - $168.00","5.0","(5 reviews)","30ml ","15ml ",NA,"Youth Reformer Firming Vitamin C Oil Serum",0,30,15,0,30,168,5.6,168
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/kiehls/retinol-fast-release-wrinkle-reducing-night-serum-I-056220/?cgpath=skincare-serums",9,"Kiehl's","retinol fast release wrinkle reducing night serum 28ml","$160.00","4.8","(35 reviews)",NA,NA,NA,"Retinol Fast Release Wrinkle Reducing Night Serum 28ml",28,0,0,0,28,160,5.71428571428571,171.428571428571
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/verso/super-facial-serum-10ml-I-064573/?cgpath=skincare-serums",9,"VERSO","super facial serum","$58.00","3.3","(3 reviews)","10ml ",NA,NA,"Super Facial Serum",0,10,0,0,10,58,5.8,174
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/apotcare/pure-serum-licorice-5-V-031509/?cgpath=skincare-serums",9,"APOTCARE","pure serum – licorice 5% 10ml","$58.00","5.0","(1 reviews)","10ml ","1 ","2 ","PURE SERUM – Licorice 5% 10ml",10,10,0,0,10,58,5.8,174
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/apotcare/pure-serum-peptides-I-055309/?cgpath=skincare-serums",9,"APOTCARE","pure serum peptides 10ml","$58.00","5.0","(7 reviews)",NA,NA,NA,"Pure Serum Peptides 10ml",10,0,0,0,10,58,5.8,174
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/apotcare/pure-serum-collagen-21-V-031513/?cgpath=skincare-serums",9,"APOTCARE","pure serum – collagen 21% 10ml","$58.00","4.7","(6 reviews)","10ml ","1 ","2 ","PURE SERUM – Collagen 21% 10ml",10,10,0,0,10,58,5.8,174
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/apotcare/pure-serum-ceramides-10-V-031514/?cgpath=skincare-serums",9,"APOTCARE","pure serum – ceramides 10% 10ml","$58.00","4.1","(8 reviews)","10ml ","1 ","2 ","PURE SERUM – Ceramides 10% 10ml",10,10,0,0,10,58,5.8,174
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/apotcare/pure-serum-dmae-4-V-031505/?cgpath=skincare-serums",9,"APOTCARE","pure serum – dmae 4% 10ml","$58.00","4.0","(3 reviews)","10ml ","1 ","2 ","PURE SERUM – DMAE 4% 10ml",10,10,0,0,10,58,5.8,174
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/apotcare/pure-serum-resveratrol-5-V-031510/?cgpath=skincare-serums",9,"APOTCARE","pure serum – resveratrol 5% 10ml","$58.00","5.0","(1 reviews)","10ml ","1 ","2 ","PURE SERUM – Resveratrol 5% 10ml",10,10,0,0,10,58,5.8,174
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/cosmetics-27/glow-27-I-038703/?cgpath=skincare-serums",9,"Cosmetics 27","glow 27 30ml","$177.00","2.9","(17 reviews)",NA,NA,NA,"Glow 27 30ml",30,0,0,0,30,177,5.9,177
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/korres/golden-krocus-ageless-saffron-elixir-serum-I-028070/?cgpath=skincare-serums",6,"Korres","golden krocus ageless saffron elixir serum 30ml","$177.00","4.3","(17 reviews)","0 ",NA,NA,"Golden Krocus Ageless Saffron Elixir Serum 30ml",30,0,0,0,30,177,5.9,177
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/eve-lom/intense-hydration-serum-I-040519/?cgpath=skincare-serums",9,"Eve Lom","intense hydration serum 30ml","$178.00","4.4","(101 reviews)",NA,NA,NA,"Intense Hydration Serum 30ml",30,0,0,0,30,178,5.93333333333333,178
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/dermalogica/smart-response-serum-V-049379/?cgpath=skincare-serums",9,"Dermalogica","smart response serum","$239.00 - $359.00","4.8","(189 reviews)","60ml ",NA,NA,"Smart Response Serum",0,60,0,0,60,359,5.98333333333333,179.5
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/kate-somerville/retinol-vita-c-power-serum-I-036033/?cgpath=skincare-serums",9,"Kate Somerville","retinol vita c power serum 30ml","$183.00","4.6","(83 reviews)",NA,NA,NA,"Retinol Vita C Power Serum 30ml",30,0,0,0,30,183,6.1,183
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/estee-lauder/advanced-night-repair-synchronized-multi-recovery-complex-V-047178/?cgpath=skincare-serums",9,"Estée Lauder","advanced night repair synchronized multi-recovery complex","$72.00 - $190.00","4.5","(59 reviews)","15ml ","20ml ","30ml ","Advanced Night Repair Synchronized Multi-Recovery Complex",0,15,20,30,30,190,6.33333333333333,190
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/shiseido/future-solution-lx-intensive-firming-contour-serum-I-040626/?cgpath=skincare-serums",9,"Shiseido","future solution lx intensive firming contour serum 50ml","$324.00","4.7","(68 reviews)",NA,NA,NA,"Future Solution LX Intensive Firming Contour Serum 50ml",50,0,0,0,50,324,6.48,194.4
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/darphin/exquisage-serum-I-021340/?cgpath=skincare-serums",6,"Darphin","exquisage serum 30ml","$195.00","5.0","(6 reviews)","0 ",NA,NA,"Exquisage Serum 30ml",30,0,0,0,30,195,6.5,195
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/hourglass/equilibrium-biomimetic-skin-active-serum-V-020478/?cgpath=skincare-serums",9,"HOURGLASS","equilibrium biomimetic skin active serum","$206.00 - $329.00","5.0","(1 reviews)","28.6ml ","50ml ",NA,"Equilibrium Biomimetic Skin Active Serum",0,6,50,0,50,329,6.58,197.4
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/cosmetics-27/recovery-27-I-038952/?cgpath=skincare-serums",9,"Cosmetics 27","recovery 27 30ml","$199.00","4.9","(15 reviews)",NA,NA,NA,"Recovery 27 30ml",30,0,0,0,30,199,6.63333333333333,199
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/elemis/dynamic-resurfacing-super-c-serum-I-067280/?cgpath=skincare-serums",9,"ELEMIS","dynamic resurfacing super-c serum 30ml","$199.00","0","(Write a review)",NA,NA,NA,"Dynamic Resurfacing Super-C Serum 30ml",30,0,0,0,30,199,6.63333333333333,199
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/cosmetics-27/concentre-27-vitamin-c-b3-I-060989/?cgpath=skincare-serums",9,"Cosmetics 27","concentré 27 vitamin c & b3 30ml","$199.00","5.0","(1 reviews)",NA,NA,NA,"Concentré 27 Vitamin C & B3 30ml",30,0,0,0,30,199,6.63333333333333,199
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/omorovicza/instant-perfection-serum-I-035345/?cgpath=skincare-serums",9,"Omorovicza","instant perfection serum 30ml","$201.00","5.0","(4 reviews)",NA,NA,NA,"Instant Perfection Serum 30ml",30,0,0,0,30,201,6.7,201
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/goldfaden-md/needle-less-I-021942/?cgpath=skincare-serums",9,"Goldfaden MD","needle-less 30ml","$206.00","4.6","(18 reviews)",NA,NA,NA,"Needle-Less 30ml",30,0,0,0,30,206,6.86666666666667,206
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/revive/glow-elixir-hydrating-radiance-oil-I-048369/?cgpath=skincare-serums",9,"RéVive","glow elixir hydrating radiance oil 30ml","$208.00","4.3","(30 reviews)",NA,NA,NA,"Glow Elixir Hydrating Radiance Oil 30ml",30,0,0,0,30,208,6.93333333333333,208
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/sunday-riley/5-stars-retinoid-niacinamide-eye-serum-I-055301/?cgpath=skincare-serums",9,"Sunday Riley","5 stars retinoid + niacinamide eye serum 15ml","$108.00","3.5","(76 reviews)",NA,NA,NA,"5 Stars Retinoid + Niacinamide Eye Serum 15ml",15,0,0,0,15,108,7.2,216
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/cosmetics-27/booster-27-I-038702/?cgpath=skincare-serums",9,"Cosmetics 27","booster 27 30ml","$217.00","4.0","(10 reviews)",NA,NA,NA,"Booster 27 30ml",30,0,0,0,30,217,7.23333333333333,217
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/estee-lauder/advanced-night-repair-sos-liquid-rescue-I-061651/?cgpath=skincare-serums",9,"Estée Lauder","advanced night repair sos liquid rescue 20ml","$145.00","0","(Write a review)",NA,NA,NA,"Advanced Night Repair SOS Liquid Rescue 20ml",20,0,0,0,20,145,7.25,217.5
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/goldfaden-md/fleuressence-I-021943/?cgpath=skincare-serums",6,"Goldfaden MD","fleuressence 30ml","$221.00","4.6","(12 reviews)","0 ",NA,NA,"Fleuressence 30ml",30,0,0,0,30,221,7.36666666666667,221
